"0x00000000000000000000000000000000000000B1","EOS5cujNHGMYZZ2tgByyNEUaoPLFhZVmGXbZc9BLJeQkKZFqGYEiQ","100000000.0000"
"0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC","EOS5pYFHTH7rUKTbRfLSPuaffNL3Puj3nq7XDt99o5BV8C3Jwn2rp","75160347.0090"
"0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8","EOS8NkuhDoSu9TKEPP5y3vxjw1VP94zJ9aGWR3uVTYLc8EtkN74hZ","11499882.9253"
"0x174443351E21D47Ed9aB51517A301107d92eDe64","EOS586xWWWsQL5PMLV1CB3XHtbF3h5jha9uxzqPN5R8vareG3VPfX","10506591.6090"
"0xE2DD88165572932944ba72ab6ed143f9a9855A81","EOS6qaGSi7Pg9LNR1YTSxAUS2fYZBi9YtGSrwZDQ4hb8HwzrmZuTy","4900000.0000"
"0xd94c9ff168dc6aEbf9b6CC86dEfF54f3fb0AFC33","EOS5HrsRQ2BcupchJcorozruy8h3TGtx3rJahnEURzPRLjizcaXFP","3643431.4100"
"0x2523923A704BD96413698368270A0208D8f3C52F","EOS7ms1CwzkGrqyBDdfCMPXR41RPGqaxzBkYzuTHFTre9s2SwYfhg","3589678.0361"
"0x72c683fdDDc27575343edC84069F40db24e4B0a4","EOS4yZJRLjyWdtgwYp1rMHagarkYs6hwB6jM2unz5A4daXDi76bbB","2374836.3078"
"0x9aDF5079ABf6757AcB36216C7c44399090D70F87","EOS7a7f623R4bRie83C4eBUen3gMRsqXjpZCTP2B92BUH1iZB7xTE","2283195.3267"
"0x91136d2250FEf45d08D3e34bf9e450A7067456D7","EOS7wdjVHcMvrTQSBv1uaeuCepXaFMY1hYcxHDaeXRHMZKbA1bEJ8","2093734.3850"
"0xa27b29df3664fe34a8D942477a8e1279BA0FACA7","EOS6Pnx1GsfPGQr7qpzoiK6GkYuKpA5nJytFqMBepvAK7VGztpfsZ","2000668.2744"
"0x2069FcF4b950039A6af59d551B9A3AbE81A8a629","EOS8e7ZJ3BU2jNspA3pRj13TueM3a26dkWSdPb9TPxGdrz6VHT3vV","1914919.2124"
"0x4EfD35E6668339E983134A1d214bDCe0f785aBB1","EOS75RAWRpHVeXcHf5CvSfkAoehmzUuvBfrXcCLRiBEKQiNfehq9a","1914704.4563"
"0xfF0Cb0351a356ad16987E5809a8dAAaF34F5ADBe","EOS617a5YcikTbXkYPEGwGRnwUYPfEHAxU5htUBPfDPCnpirKcvN9","1840766.9825"
"0x74d909A29c7ED931aC89E52b72948Fa63Eb48f04","EOS85GJCsQyfu3UxodyMGL1srNAhmGHvSpKTzxPH93Jj6hWMeHbht","1727229.4329"
"0x4752218e54De423F86c0501933917aea08c8FED5","EOS677htERXr4kq7AHJYk9HtbQhzvzzYkUBCpxoc7pBHo6mNaVetR","1693505.6239"
"0x9D3319B7f704EAdB0dFBdBFfb73FD4c36AF0E0B3","EOS86sKsPF1NPsV12nnddxuAPRNYmZJms1drs9yohKY1z7uHkH7bC","1608431.5098"
"0x102732759f5D132DF1423218258F320fFa0cC3e4","EOS5Wzj9qBf4GSdigGHXexwpuqxnGkg7sGnUq27RYqpJ1yNFSqKoJ","1528855.2668"
"0x167C94eF8Ab94d95dB3F6064e1b7c4cE4Cd35A14","EOS5LWdnjVPNZxWygKdcgpheoMDV6MUqD3gVT1Z8gLXW6FfuZSQVc","1488290.7848"
"0x94D139Eb8B8Af5e2dDf4a066b42d2eb388D51E18","EOS6yBeRFbHK1ubtb7wTqar1kUt3Smfu3AYCbwvH9L98nJ8GiU3FQ","1389196.1622"
"0x505145A011B6f3C0b683d7e737f332226dDBC65A","EOS6nBV1DZa2GgsMw9TCvvc5FRnFcc6ae3wL6H6mMx3JwJFoKRpy2","1387061.3761"
"0x1D73fE12a16f0299c1C9A01f324f7f37A34ccA45","EOS6FUHyFnzoaFUX8QLhUec9gYGCzc6nUm3PUmGadLoRXEcFKrUQN","1315350.7268"
"0xa16bA68474b5d593979C78A4B250D033E5e48e2a","EOS6UDZkQWGxTJRkv1AcoSw3FKf693pT3mGfE128tPESfhiNnwFCn","1300000.2042"
"0xcFdb636f3b32F1269B11A0f8c7a9A7c1cFAad22e","EOS8jWpHXSwGT3Azm7KwbhHjS61t7jjVaor4YAdTqidhKkHyz6UG1","1280897.7048"
"0x698290D3bEcB95c7E36eb0bA3dBB3bB03c3a0FB3","EOS72KQSDCfhLZP86BipMthX8bsNyNqHVytiYa2XCTNmg3yew6g9d","1187956.9899"
"0xB43Eae4bb250B9D3c7a8d3421373c218c5447F9f","EOS6T5PTim7Mvuty4bst1VLfTtPbaTJ19DJ3qtVy4AtfqHZngAHsJ","1017321.2595"
"0xe6a90d437e9E63C9A1dF4207EbC6CB82C686680C","EOS5MaRmM4oY1HdDsYyeKhes2CjsHhGc2UPEDSGFpDvv28FHPCaCJ","1006127.2585"
"0x7725e0bC98E61c47dcEb1906Be968492E8cD9080","EOS7DkZzgMvW6yx9hoC3kZbhSd55jzjsKatAkpQU4oiKg33hrHV1s","892204.8785"
"0x9c00C631B36bA5D93ED8f5279A4C55e6C2bA7C66","EOS89ASLpLEx2qXUir5gaWkBC4FvZZYRB5fkpAaQn6B2SXUAmDfe5","766986.2427"
"0x69EA6b31ef305d6b99bB2d4c9D99456fA108b02A","EOS8JyF2JLZRB2UpZaPtVPMkTSfWSTSUjmBjHMiS9jPGMg353ftTV","760311.4534"
"0x131B3e88e71E56713013a3C770753Aa7578e8F84","EOS7KyPdDZRvAGMjnU26QNf8Ny4PQcxYi2yRsSe1unFEBaNLjb8wk","734576.4720"
"0xb1CDbcb6E4AB05D3D110F856c6f6866733638BA9","EOS6LG22XQaSeBuz6wmLri36bX9XhHKHJ9xHaWbAnWA1Um1i1ctx6","664355.8886"
"0xeD6fE5687f5B3B571A49398c797FFbeb8f306B76","EOS8CEDjxaBKDWroCaBxPh5dCANbS8H1zakcQyaNaTL6yKLBpdnke","623099.6236"
"0x3361fF7206f09DA9e747b689fEa95e77b05da6b4","EOS54FxTCQCTesC98x4fvUrVrMCLPdJa8NwPkH3Zamhm4RzS95e71","613639.0017"
"0x193314b83980343D6eB1131b207d6d0EDF7A0010","EOS73JpQEkjfhRPVLp2uZj27ezy2APPndpgW6639Q7A74M83mDW61","613578.9942"
"0xf51803171191455deE461dEfa1aD2Fc67B2E8111","EOS8Qd4w4WgezV1Y713YPCt9FEomegz3bB9p8Vr8cAwHRrPHGLxCq","590960.6681"
"0xB461899df2A59d26C09c28CC36EFCCd9Ecd252B1","EOS8LRQqpehVpBXn573t4F6S5JAaR1RMm1wxZbfRrwxdqYZ46P2ud","575886.8036"
"0x1961957DcCf75873bF4c06E9CD283426c9C7bbA7","EOS87Wqjw6DS2GVMsjF7gkvik8utF2gByFWWR1tk4Zxd2RcYpUvV6","543021.1223"
"0x3eC693B07b59712822f655D1693474C8BA8e5426","EOS6jCVCMyojdL4HojFmSEo3rbaED6xt8gr7VBnJZQqVtiAfktYRS","526472.6554"
"0xf8b2fECAedB541e8291f3Ef5EE3449547087fa80","EOS5t94g5he5H8TjxxZhPyQVbkRyyZbJFYNUYYBHYVXiwQBfKbkju","514734.7569"
"0xb081bcF249eF41814E73F22F6221183188db03BE","EOS4vunANye9RUuyVHJ96RCTyj6XbT6hHU1UduoXgiu3vQKRQZbSV","514453.8210"
