"0x00000000000000000000000000000000000000B1","EOS5cujNHGMYZZ2tgByyNEUaoPLFhZVmGXbZc9BLJeQkKZFqGYEiQ","100000000.0000"
"0x00038783c2DD7325329d38a247C39515C6d4D696","EOS7fVz3FuoSCxBgd7fsSf7M2bbLXVb7WrN3PoX9U2r2vYhbFAwVS","1340.6920"
"0x0004c6e783305a8381890F4112D07755cfCDAe75","EOS6eMfu3LjJoHZByCTnRaHU59ik3SZTGf6ugdDUZ4MMczWLkBAn6","5482.4666"
"0x0004f0778D79305E9248EFa7DeCF52D65c7DC5a0","EOS7Zzbd1uX6qF7jg3mvkGWMqgoHH4KMosCkng8SzWVjuwiQPhzHr","13.3184"
"0x00054388b27663B4b4cb2bFc8544e2923FE5e967","EOS6a14vkJaeykLAjiv92e5RGVbzJsgEUneo2HfXGRcZBNEBvQYA5","896.1467"
"0x00062D1dd1AfB6Fb02540Ddad9cDebFE568e0d89","EOS8KLRmMBdkNvxn8MghXCKu9Q1S9fBombAPD3qWZyLEUPjwbPuiC","90.3463"
"0x00077485E6CE60531f9766726141Fa3dEbbcdcAC","EOS7HVbudMSaPKUSPJ8QGrqiwm8rRMNpDugkJBUTffa2RzEf83DLY","1107.6543"
"0x0009187B662600eaA3437F3f75F9c85f9783f0Fa","EOS6PwrBbfvQwqykxcdzgnP45DiHEks7RUdGggJg1tjvZ64XdNScd","123423.3419"
"0x000944138e41e20361d3c1E29fbba80D7531Dc66","EOS8UB5dqECcnVUQJsHoo5w76fVyA6khTqEiurA16WDcCmiceUBV3","613.5890"
"0x0009ce021b5434EBD698C26f9625c9680ABF0B46","EOS6jF85JQZhjx8MEAxrWRKn2vWYbsAkey8nyb6VEH6ke65ardGN2","613.5890"
"0x000AA8F565DAaDBB949361e20520c6F6AF97B842","EOS5k7xPHJpKZehowQVmdWU7m1NFydfowTuZRtByVMY6ykFfcMkPG","63.2424"
"0x000bEc82C41837d974899b26B26F9cc8890Af9Ea","EOS5Ph6ZFqjQkkYThCWVgAevaAgg8afk5iyM27LHqqCx6C3eNusSs","1001.5456"
"0x000C9Aaa593e3310343F48c0F561B9fa6393C94e","EOS7BAtQP1Ea7XVSeJXdNMaJtqXAAZN7GKTtr6vsKbBrFWyWT9Yi8","279.1830"
"0x000CA7952Eb41ABE0F41383f8278543efd18C45b","EOS5Q8HB4CX5Gms5hcWBTuBeqMvhhyrwtNDMprZVXM7vDcXv5Tg7t","13089.8478"
"0x000f500D79E91273a6Cc580D02e8ec0B8e8687B4","EOS5yFFv6uQD27fHMyx2Mu49sdPkjj3wFD7HqejbwzLYEL7TwLPo2","633.4238"
"0x0010fb3479F070214c3C0C5aD1238A363EF093a8","EOS6pvWctV6q8jDDQTret385Jnd1tp9RRshXtwg3LFM2wNacp52Wf","3071.9175"
"0x0011559dF8205489ba35a0a805b4a19a8c763Fa8","EOS55GDkg5v3EhU1hQPqK1DLhBfU3WRGSiTemVt5Erw8zMWNLgiBm","4291.4495"
"0x00138888221A216e5c865986a6E421eF6deF30ea","EOS8L9xWRfqDk9Vw4KxCmGHMkPKfx1jDjP8CLE963KVBJRDys9S6R","175.9838"
"0x0013d14613b5E4201dD0321299931fccf94C6ffB","EOS6kWuxf3F1Wh6YQuaU216huwsx1SoFW3zKiuS25ogT4YawbmTV7","90.3463"
"0x0014524583a426cA34D87c36D4c83B0E2603E46e","EOS73WJPxEjoBbBF7o2RcTUXypcm9kD5JPPrThqyRAydXod5oWhQi","385.6366"
"0x00152cfc0c015568915B6a520618c9585ba50810","EOS5eKp6CRN9NWymjBRd9eN8kAukpAfuM4khb8ZsgJBwkbSrvHcHb","90.2738"
"0x00183B519d503DC1402cB4c3977E18B392A7D0e8","EOS6yCrFbiBnm56jgifXzYJZMZAhY2owRk85kFMorTra9iNkVb9UG","607.4531"
"0x001942223963a08CD1016FA012ce8DA3c5A2a852","EOS74XtVSt1VE4SQop1kquGwtFNz2YgpsL7DnhvqGv731ZwTwd9fm","12.2718"
"0x001A1655044Aca450188ef307644C31f79CC3f82","EOS5n4Uv7kjdi8nqkdL7KLPdFBjpPioii5u2pBag5Hp3iswikC9Y8","4802.6177"
"0x001F11ADD98c7A3E1e9F7595c794d8A97dCee5Ae","EOS4twxoLi93LUBChfyctttRbvVdtVkBLKnavWyA74i8iPXyzAyLW","933.7635"
"0x00206671232d013C1364A493B83E22caF5932186","EOS8idQ4HYseRenq1nsjmpaHfzDFNqt6NSReaDBeSjTUDHbGhKnZZ","45.1732"
"0x0022ff9d0100e578b0B26297c543c4607ba08656","EOS7UDnTuh8FtrNGmZsVwcA7Ux1ELPQSHPjPHX85ckc58UhsZsuHQ","90.3463"
"0x0027431a811364C0Ea14a0e2f96ec325A735BbD3","EOS8M87ND3HX9do7ouS1D7jwp4B8WTTNUDpDF3tYFmgYpDA7bHkfm","920.3835"
"0x002b720Ea079279F9d2F7632C37d2B7361105c4D","EOS4vWBvfPZALiRPpv31N7mZb7oXqf91xuV2K8MywS3ZZpqPHf2d4","22.4890"
"0x002BD795Cf3f28F8eF503d5283fAcc8e168d0066","EOS71PbwgrGpRQv3KmobTzB1Npi2qLZatA6jFw8M3NjyTV3TdYSbm","306.7945"
"0x002D09435f8a2DD26081e8A0E31258C59bE4FE00","EOS89wvLwuJQJUr2dWf2T13NiqqTAcBCXGbLZS7Cb64uLCTWm9C4v","552.2301"
"0x002e0B5b75E57e690c920b4c16053C506A6786e7","EOS6AcAdqTRKKHSBKndgEmYnTUzF5SqisQy5NRuHFySodcBjsm9WW","45.1732"
"0x0032F751B62d54168B87fA17Cc38eDBE59943b9b","EOS7ZSH9yDZgPwsTXkTsV9p8bsV7bHdU5LX9LApxvuURJKzb753L1","1355.1946"
"0x0034a84543Ea8388a162Ba43fc6Cf8935F5BD5EF","EOS85CBgGnBjXbKbcxaS4bq5Vq3RpGkjcyreJiPwRMUo8CvossqbB","200.0000"
"0x0035968c3801AEab398B8D7d2cb9D61E121E9846","EOS6M4ioqxExbnuy4do3xsDt7foNF298T2r86rPz1XXiEVSS8Fyy8","30679.4497"
"0x0035Fc5208eF989c28d47e552E92b0C507D2B318","EOS7cL8eLk4ru4ukifwzJdSEWfHntR6itFkiTAWhWRRRDsiT44rUn","613.5890"
"0x0036a3F98bc84AFb07fE42421f5a14cfe3C33219","EOS51GKiQsXCaR1iTh2NkYyP8cLgMVFA6TkqPwt3z9EU15QLxUwji","3.0679"
"0x003762dBc9D4d773Ffb5B94d0c1794685CBB2CE5","EOS6GSWBi6r7hWLXp1tGh2SwCvrcdoiciQrFdvqdXCRUJZM4j48Qk","101.2422"
"0x0037887fee022bf9c44e9c556e806034b9CEF2f9","EOS6N5MfX1kypXcnXeuYgTasQJfyhm1cQGMavwEdVjKgTigApVU38","5.8577"
"0x0038973411b96F3066D84a4E85ffC8C272c2c832","EOS5dUEfqXG3CXZ2fc1ta9ECamSBXw7353ZJeMuuSmgr5gpHZQvY2","61.3589"
"0x0039d18924ECc166e3F5cd03e6733df7e723b310","EOS5javYQrZ7iLviE9vNEvKWzGkNx4CARMkq3T8eJRavnn22oN8Fm","45.1732"
"0x003AAAFc2Fd6Ff51320d81d8CC341Fd52f8f9c6f","EOS7bqUutYoyfe1P1LZDCGUZtK9EZtPSvWCsNDKKdTMfPxaXbx1yf","2147.5615"
"0x003B942b7c56aF976bc46727267A324de0ffA6A8","EOS8HtNdSZxUSGGmnkn5e3UF99xrA1vQtrdeJy4Uo4Ef43bchn3Sh","306.7945"
"0x003C6dF13F3c95F12e0f3e2C82E3980D9732558b","EOS6LY3eTJtyRbcwQREDsJarXaDLTcAeHcwDzpB7v44qgueXGBL1m","452.6765"
